"grappe","vague","s02q00","s02q01__1","s02q01__2","s02q01__3","s02q01__4","s02q01__5","s02q01__6","s02q01__7","s02q01__8","s02q01__9","s02q01__10","s02q01__11","s02q01__12","s02q01__13","s02q01__14","s02q01__15","s02q01__16","s02q01__17","s02q01__18","s02q01__19","s02q01__20","s02q01__21","s02q01__22","s02q01__23","s02q01__24","s02q01__25","s02q01__26","s02q01__27","s02q02","s02q02_autre","s02q03","s02q04__0","s02q04__1","s02q04__2","s02q04__3","s02q04__4","s02q04__5","s02q04__6","s02q04__7","s02q04__8","s02q04__9","s02q04__10","s02q04__11","s02q04_autre"
182,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"PROBLÈME D'EAU"
182,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,120,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,40,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,80,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,0,1,0,0,0,0,0,0,0,0,0,0,
182,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,30,0,1,0,0,0,0,0,0,0,0,0,0,
182,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,80,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,60,0,1,0,0,0,0,0,0,0,0,0,0,
182,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,30,0,1,0,0,0,0,0,0,0,0,0,0,
182,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,0,1,0,0,0,0,0,0,0,0,0,0,
182,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,0,1,0,0,0,0,0,0,0,0,0,0,
182,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,0,0,0,0,0,1,0,0,0,0,0,0,
182,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,80,1,0,0,0,0,0,0,0,0,0,0,0,
182,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,30,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
294,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,360,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,360,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,360,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,0,0,0,0,0,0,1,0,0,0,0,
294,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,360,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
294,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,360,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,
294,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
294,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"insuffisance de point d'eau"
294,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,"manque de produits"
294,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"effectif pléthorique"
294,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
294,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
118,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
118,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,5,0,0,0,0,0,0,0,0,0,1,0,0,
118,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
118,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,5,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
118,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
118,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,5,0,0,0,0,0,0,0,0,1,0,0,0,
118,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
118,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,5,1,0,0,0,0,0,0,0,0,0,0,0,
118,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"coupures intempestives"
118,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,20,0,0,0,0,0,0,0,1,0,0,0,0,
316,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,1,0,0,0,0,0,0,0,0,0,0,
316,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,1,0,0,0,0,0,0,0,0,0,0,
316,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
316,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,20,0,0,0,0,0,0,0,1,0,0,0,0,
316,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,20,0,0,0,0,0,0,0,1,0,0,0,0,
316,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,20,0,1,0,0,0,0,0,0,0,0,0,0,
316,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,20,0,0,0,0,0,0,0,1,0,0,0,0,
316,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,20,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,1,0,0,0,0,0,0,0,0,0,0,
316,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,1,0,0,0,0,0,0,0,0,0,0,
316,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"MANQUE DES PRODUITS EQUIPEMENTS"
316,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,20,0,0,0,0,0,0,0,1,0,0,0,0,
316,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
316,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,1,0,0,0,0,0,0,0,0,0,0,
493,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,30,0,0,0,0,0,0,0,0,1,0,0,0,"LES FRAIS DE SCOLARITE"
493,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,30,0,0,0,0,0,0,0,0,0,0,0,1,"manque de suivi"
493,1,10,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,30,0,0,0,0,0,0,0,0,0,0,1,0,"IGNORANCE"
493,1,25,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,30,1,0,0,0,0,0,0,0,0,0,0,0,
493,1,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,30,0,0,0,0,0,0,0,0,0,0,0,1,"manque de permanence"
340,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,180,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,120,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,180,0,0,0,0,0,0,0,1,0,0,0,0,
340,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
340,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,180,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,180,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,180,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,"MANQUE DES PRODUITS"
340,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,120,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,180,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,180,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,120,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"MANQUE D EAU"
340,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
340,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,40,0,1,0,0,0,0,0,0,0,0,0,0,
130,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,40,0,0,0,0,0,0,0,0,1,0,0,0,
130,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,40,0,1,0,0,0,0,0,0,0,0,0,0,
130,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,20,0,1,0,0,0,0,0,0,0,0,0,0,
130,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,1,0,0,0,0,0,0,0,0,0,0,0,
130,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,0,0,0,0,0,0,0,0,0,0,0,1,"MANQUE D APPROVISIONNEMENT"
130,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,20,1,0,0,0,0,0,0,0,0,0,0,0,
130,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,20,0,1,0,0,0,0,0,0,0,0,0,0,
130,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"NON STRUCTUREE"
130,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,20,1,0,0,0,0,0,0,0,0,0,0,0,
130,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,0,1,0,0,0,0,0,0,0,0,0,0,
130,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"NOMBRE DE SALLES INSUFFISANTE"
130,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,40,0,0,0,0,0,0,0,0,0,0,0,1,"MANQUE DE MEDICAMENT"
130,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,1,0,0,0,0,0,0,0,0,0,0,0,
130,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,1,0,0,0,0,0,0,0,0,0,0,0,
130,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,0,0,0,0,0,0,0,0,0,0,0,1,"MANQUE DE BEAUCOUP DE PRODUITS PHARMACEUTIC"
130,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,1,0,0,0,0,0,0,0,0,0,0,0,
130,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,60,0,1,0,0,0,0,0,0,0,0,0,0,
130,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,20,0,1,0,0,0,0,0,0,0,0,0,0,
130,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,20,1,0,0,0,0,0,0,0,0,0,0,0,
130,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,60,1,0,0,0,0,0,0,0,0,0,0,0,
